#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658740391,Port:1,0,1746668606,518795660,Enabled,0.0245073,0.728617,-0.395585,0.558595,-55.1555,143.934,-1470.43,0.178214,4,OK,-185.9,45.6169,-1516,OK,-170.397,6.33587,-1543.25,OK,-116.076,3.64851,-1548.94,OK,-126.869,56.627,-1513.37,,658740391,Port:2,0,1746668606,518795660,Enabled,0.942611,0.0498644,0.0452079,0.327038,-120.107,-87.2951,-1380.93,0.172832,3,OK,-119.911,-87.4242,-1380.96,OK,-163.677,-113.795,-1377.47,OK,-158.933,-37.8855,-1373.1,,658740391,Port:65535,0,1746668606,518795660,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.235,-548.942,-1786.43
,,658740394,Port:1,0,1746668606,568795660,Enabled,0.024657,0.72864,-0.395418,0.558677,-55.1683,143.967,-1470.52,0.185077,4,OK,-185.907,45.6131,-1516.04,OK,-170.405,6.33166,-1543.28,OK,-116.069,3.64656,-1548.95,OK,-126.874,56.6207,-1513.43,,658740394,Port:2,0,1746668606,568795660,Enabled,0.9426,0.0499651,0.045344,0.327036,-120.109,-87.2954,-1380.94,0.174242,3,OK,-119.908,-87.4218,-1380.97,OK,-163.682,-113.797,-1377.47,OK,-158.934,-37.8888,-1373.09,,658740394,Port:65535,0,1746668606,568795660,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.258,-548.973,-1786.51
,,658740397,Port:1,0,1746668606,618795660,Enabled,0.0247489,0.728662,-0.395352,0.558692,-55.1607,143.979,-1470.53,0.171235,4,OK,-185.903,45.613,-1516.04,OK,-170.398,6.32938,-1543.22,OK,-116.067,3.64505,-1548.94,OK,-126.87,56.614,-1513.4,,658740397,Port:2,0,1746668606,618795660,Enabled,0.942573,0.0502569,0.0454452,0.327054,-120.107,-87.2942,-1380.95,0.174776,3,OK,-119.909,-87.4251,-1380.98,OK,-163.674,-113.798,-1377.48,OK,-158.932,-37.8887,-1373.06,,658740397,Port:65535,0,1746668606,618795660,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.268,-548.993,-1786.61
,,658740400,Port:1,0,1746668606,668795660,Enabled,0.0249342,0.72869,-0.395165,0.558779,-55.1739,144.025,-1470.6,0.190383,4,OK,-185.908,45.6186,-1516.02,OK,-170.401,6.33058,-1543.24,OK,-116.075,3.64545,-1548.91,OK,-126.878,56.6269,-1513.45,,658740400,Port:2,0,1746668606,668795660,Enabled,0.942597,0.0502101,0.0454849,0.326987,-120.108,-87.2946,-1380.94,0.172643,3,OK,-119.914,-87.4267,-1380.97,OK,-163.674,-113.795,-1377.46,OK,-158.924,-37.8796,-1373.06,,658740400,Port:65535,0,1746668606,668795660,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.215,-548.943,-1786.4
,,658740403,Port:1,0,1746668606,718795660,Enabled,0.0247627,0.728556,-0.395415,0.558784,-55.1582,143.967,-1470.53,0.188727,4,OK,-185.903,45.625,-1516.04,OK,-170.404,6.33145,-1543.28,OK,-116.075,3.63958,-1548.94,OK,-126.874,56.6215,-1513.44,,658740403,Port:2,0,1746668606,718795660,Enabled,0.942616,0.0497131,0.045161,0.327053,-120.109,-87.2975,-1380.93,0.173506,3,OK,-119.912,-87.4258,-1380.97,OK,-163.679,-113.795,-1377.48,OK,-158.939,-37.8915,-1373.12,,658740403,Port:65535,0,1746668606,718795660,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.217,-548.942,-1786.41
,,658740406,Port:1,0,1746668606,768795660,Enabled,0.0248663,0.728714,-0.39521,0.558719,-55.1716,144.011,-1470.58,0.189311,4,OK,-185.909,45.6133,-1516.01,OK,-170.393,6.32996,-1543.23,OK,-116.075,3.64358,-1548.91,OK,-126.879,56.6173,-1513.43,,658740406,Port:2,0,1746668606,768795660,Enabled,0.942587,0.0497596,0.0455418,0.327077,-120.11,-87.2929,-1380.95,0.173438,3,OK,-119.913,-87.422,-1380.98,OK,-163.675,-113.796,-1377.46,OK,-158.939,-37.8864,-1373.12,,658740406,Port:65535,0,1746668606,768795660,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.211,-548.945,-1786.39
,,658740409,Port:1,0,1746668606,818795660,Enabled,0.0246474,0.728802,-0.395423,0.558463,-55.1506,143.967,-1470.51,0.170305,4,OK,-185.904,45.6138,-1516,OK,-170.391,6.32776,-1543.22,OK,-116.078,3.64501,-1548.97,OK,-126.87,56.6259,-1513.38,,658740409,Port:2,0,1746668606,818795660,Enabled,0.942604,0.0499055,0.0451993,0.327054,-120.103,-87.2966,-1380.93,0.173937,3,OK,-119.903,-87.4241,-1380.96,OK,-163.674,-113.798,-1377.47,OK,-158.931,-37.8908,-1373.1,,658740409,Port:65535,0,1746668606,818795660,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.183,-548.92,-1786.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658740958,Port:1,0,1746668615,968817663,Enabled,0.0102962,-0.674876,0.422828,-0.604693,-84.5607,137.291,-1506.87,0.139502,4,OK,-210.143,46.619,-1576.55,OK,-192.163,7.89124,-1602.75,OK,-137.666,2.95882,-1600.12,OK,-151.898,55.0103,-1564.25,,658740958,Port:2,0,1746668615,968817663,Enabled,0.942535,0.0511074,0.0451864,0.327069,-120.115,-87.2802,-1380.92,0.181995,3,OK,-119.912,-87.4235,-1380.96,OK,-163.68,-113.802,-1377.5,OK,-158.944,-37.8608,-1372.94,,658740958,Port:65535,0,1746668615,968817663,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.234,-548.969,-1786.47
,,658740961,Port:1,0,1746668616,18817663,Enabled,0.0104049,-0.675137,0.42295,-0.604313,-84.5188,137.258,-1506.88,0.128834,4,OK,-210.137,46.617,-1576.54,OK,-192.159,7.8772,-1602.75,OK,-137.669,2.96321,-1600.2,OK,-151.885,55.0114,-1564.24,,658740961,Port:2,0,1746668616,18817663,Enabled,0.942513,0.0509982,0.0454267,0.327117,-120.12,-87.2733,-1380.94,0.18419,3,OK,-119.912,-87.4164,-1380.97,OK,-163.683,-113.799,-1377.48,OK,-158.953,-37.8577,-1372.96,,658740961,Port:65535,0,1746668616,18817663,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.242,-548.958,-1786.45
,,658740964,Port:1,0,1746668616,68817663,Enabled,0.010194,-0.674891,0.422734,-0.604743,-84.5546,137.322,-1506.9,0.142367,4,OK,-210.148,46.6279,-1576.56,OK,-192.153,7.89004,-1602.73,OK,-137.667,2.96761,-1600.11,OK,-151.882,55.0183,-1564.25,,658740964,Port:2,0,1746668616,68817663,Enabled,0.942556,0.0507223,0.0452765,0.327056,-120.117,-87.283,-1380.92,0.1812,3,OK,-119.915,-87.4263,-1380.96,OK,-163.68,-113.795,-1377.48,OK,-158.946,-37.8652,-1372.98,,658740964,Port:65535,0,1746668616,68817663,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.291,-549.023,-1786.66
,,658740967,Port:1,0,1746668616,118817663,Enabled,0.0104198,-0.674635,0.423038,-0.604812,-84.5647,137.241,-1506.78,0.134512,4,OK,-210.145,46.6298,-1576.59,OK,-192.168,7.89225,-1602.73,OK,-137.674,2.96187,-1600.12,OK,-151.873,55.0183,-1564.18,,658740967,Port:2,0,1746668616,118817663,Enabled,0.942551,0.0506081,0.0452061,0.327099,-120.114,-87.2786,-1380.91,0.181449,3,OK,-119.912,-87.422,-1380.94,OK,-163.677,-113.798,-1377.47,OK,-158.95,-37.8582,-1372.99,,658740967,Port:65535,0,1746668616,118817663,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.244,-548.957,-1786.48
,,658740970,Port:1,0,1746668616,168817663,Enabled,0.0102703,-0.674816,0.422901,-0.604709,-84.5393,137.269,-1506.85,0.123651,4,OK,-210.137,46.6202,-1576.58,OK,-192.16,7.88945,-1602.69,OK,-137.666,2.95584,-1600.14,OK,-151.878,54.9994,-1564.2,,658740970,Port:2,0,1746668616,168817663,Enabled,0.94253,0.0507044,0.0454143,0.327114,-120.116,-87.2807,-1380.93,0.179444,3,OK,-119.916,-87.4224,-1380.96,OK,-163.675,-113.8,-1377.47,OK,-158.949,-37.8676,-1372.98,,658740970,Port:65535,0,1746668616,168817663,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.274,-549.003,-1786.6
,,658740973,Port:1,0,1746668616,218817663,Enabled,0.01047,-0.674578,0.423016,-0.604891,-84.5915,137.241,-1506.79,0.142334,4,OK,-210.144,46.6208,-1576.61,OK,-192.171,7.88362,-1602.79,OK,-137.678,2.96064,-1600.13,OK,-151.887,55.0129,-1564.22,,658740973,Port:2,0,1746668616,218817663,Enabled,0.942532,0.0509409,0.045385,0.327077,-120.119,-87.2814,-1380.94,0.183357,3,OK,-119.913,-87.4249,-1380.97,OK,-163.683,-113.8,-1377.48,OK,-158.949,-37.8645,-1372.97,,658740973,Port:65535,0,1746668616,218817663,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.257,-548.972,-1786.55
,,658740976,Port:1,0,1746668616,268817663,Enabled,0.0104394,-0.674972,0.423037,-0.604437,-84.5297,137.237,-1506.85,0.132401,4,OK,-210.14,46.6172,-1576.56,OK,-192.163,7.891,-1602.77,OK,-137.677,2.95919,-1600.19,OK,-151.884,55.0107,-1564.24,,658740976,Port:2,0,1746668616,268817663,Enabled,0.94253,0.050896,0.0454833,0.327076,-120.116,-87.2789,-1380.93,0.182628,3,OK,-119.911,-87.422,-1380.96,OK,-163.679,-113.802,-1377.47,OK,-158.944,-37.8574,-1372.96,,658740976,Port:65535,0,1746668616,268817663,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.256,-548.985,-1786.56
,,658740979,Port:1,0,1746668616,318817663,Enabled,0.0100049,-0.675083,0.42258,-0.604639,-84.5288,137.349,-1506.98,0.128786,4,OK,-210.141,46.6072,-1576.55,OK,-192.163,7.88278,-1602.68,OK,-137.661,2.95198,-1600.12,OK,-151.886,55.0049,-1564.26,,658740979,Port:2,0,1746668616,318817663,Enabled,0.942549,0.0506299,0.0450891,0.327117,-120.115,-87.2789,-1380.92,0.180643,3,OK,-119.913,-87.4207,-1380.96,OK,-163.679,-113.798,-1377.49,OK,-158.953,-37.864,-1373,,658740979,Port:65535,0,1746668616,318817663,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.258,-548.985,-1786.52
,,658740982,Port:1,0,1746668616,368817663,Enabled,0.0101192,-0.675008,0.4227,-0.604637,-84.5368,137.332,-1506.97,0.140655,4,OK,-210.145,46.6302,-1576.57,OK,-192.163,7.89067,-1602.76,OK,-137.667,2.96879,-1600.15,OK,-151.889,55.0155,-1564.3,,658740982,Port:2,0,1746668616,368817663,Enabled,0.942537,0.0510234,0.0453738,0.327051,-120.116,-87.2791,-1380.93,0.182256,3,OK,-119.914,-87.4245,-1380.96,OK,-163.678,-113.798,-1377.48,OK,-158.943,-37.8562,-1372.95,,658740982,Port:65535,0,1746668616,368817663,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.254,-548.972,-1786.53
,,658740985,Port:1,0,1746668616,418817665,Enabled,0.00995059,-0.675341,0.422603,-0.604336,-84.4806,137.353,-1507.04,0.135461,4,OK,-210.138,46.6154,-1576.5,OK,-192.158,7.8975,-1602.7,OK,-137.665,2.95078,-1600.16,OK,-151.885,55.0203,-1564.3,,658740985,Port:2,0,1746668616,418817665,Enabled,0.942509,0.0509844,0.0455079,0.327119,-120.118,-87.2743,-1380.94,0.184977,3,OK,-119.913,-87.4216,-1380.97,OK,-163.676,-113.799,-1377.48,OK,-158.953,-37.8564,-1372.96,,658740985,Port:65535,0,1746668616,418817665,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.244,-548.968,-1786.52
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658741609,Port:1,0,1746668626,818799575,Enabled,0.317739,0.605013,-0.532871,0.499048,16.1864,120.168,-1541.61,0.212049,4,OK,-153.52,116.185,-1546.92,OK,-170.074,71.8342,-1563.07,OK,-130.159,35.6998,-1573.24,OK,-100.191,89.0951,-1552.26,,658741609,Port:2,0,1746668626,818799575,Enabled,0.942591,0.0498174,0.0452198,0.327101,-120.116,-87.2946,-1380.93,0.172521,3,OK,-119.919,-87.4223,-1380.97,OK,-163.683,-113.801,-1377.47,OK,-158.948,-37.89,-1373.11,,658741609,Port:65535,0,1746668626,818799575,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.222,-548.942,-1786.43
,,658741612,Port:1,0,1746668626,868799575,Enabled,0.317536,0.605353,-0.533053,0.498571,16.1996,120.157,-1541.62,0.214283,4,OK,-153.51,116.188,-1546.83,OK,-170.073,71.8391,-1563.01,OK,-130.16,35.6968,-1573.27,OK,-100.181,89.1009,-1552.22,,658741612,Port:2,0,1746668626,868799575,Enabled,0.942589,0.0499783,0.0455696,0.327033,-120.112,-87.2953,-1380.93,0.173446,3,OK,-119.914,-87.4229,-1380.96,OK,-163.68,-113.794,-1377.44,OK,-158.934,-37.8907,-1373.07,,658741612,Port:65535,0,1746668626,868799575,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.251,-548.977,-1786.51
,,658741615,Port:1,0,1746668626,918799575,Enabled,0.317747,0.605245,-0.532857,0.498778,16.1927,120.174,-1541.67,0.215061,4,OK,-153.521,116.188,-1546.89,OK,-170.07,71.8357,-1563.03,OK,-130.167,35.69,-1573.26,OK,-100.186,89.1035,-1552.25,,658741615,Port:2,0,1746668626,918799575,Enabled,0.942616,0.0494971,0.0451319,0.327089,-120.115,-87.2944,-1380.93,0.172279,3,OK,-119.917,-87.419,-1380.96,OK,-163.686,-113.795,-1377.47,OK,-158.948,-37.8908,-1373.15,,658741615,Port:65535,0,1746668626,918799575,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.242,-548.91,-1786.43
,,658741618,Port:1,0,1746668626,968799575,Enabled,0.317778,0.605333,-0.532829,0.498681,16.198,120.178,-1541.71,0.210425,4,OK,-153.518,116.184,-1546.88,OK,-170.069,71.8387,-1563.03,OK,-130.165,35.6932,-1573.26,OK,-100.182,89.1023,-1552.27,,658741618,Port:2,0,1746668626,968799575,Enabled,0.942621,0.0498582,0.045186,0.327015,-120.111,-87.2996,-1380.94,0.174182,3,OK,-119.912,-87.4272,-1380.97,OK,-163.685,-113.796,-1377.48,OK,-158.936,-37.8908,-1373.11,,658741618,Port:65535,0,1746668626,968799575,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.229,-548.948,-1786.42
,,658741621,Port:1,0,1746668627,18799575,Enabled,0.318017,0.605487,-0.532611,0.498574,16.2029,120.203,-1541.82,0.215074,4,OK,-153.519,116.184,-1546.88,OK,-170.069,71.8393,-1563,OK,-130.167,35.6973,-1573.25,OK,-100.185,89.1026,-1552.29,,658741621,Port:2,0,1746668627,18799575,Enabled,0.942588,0.0498955,0.0453171,0.327086,-120.114,-87.292,-1380.94,0.171743,3,OK,-119.917,-87.4184,-1380.97,OK,-163.681,-113.798,-1377.48,OK,-158.942,-37.8878,-1373.11,,658741621,Port:65535,0,1746668627,18799575,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.267,-548.979,-1786.58
,,658741624,Port:1,0,1746668627,68799575,Enabled,0.318045,0.605327,-0.532594,0.498768,16.199,120.205,-1541.81,0.234398,4,OK,-153.519,116.186,-1546.95,OK,-170.071,71.84,-1563,OK,-130.167,35.7051,-1573.27,OK,-100.184,89.1054,-1552.29,,658741624,Port:2,0,1746668627,68799575,Enabled,0.942595,0.0500656,0.0453528,0.327035,-120.114,-87.2978,-1380.95,0.173698,3,OK,-119.915,-87.4256,-1380.98,OK,-163.684,-113.798,-1377.48,OK,-158.937,-37.892,-1373.09,,658741624,Port:65535,0,1746668627,68799575,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.209,-548.943,-1786.36
,,658741627,Port:1,0,1746668627,118799575,Enabled,0.317754,0.605245,-0.532877,0.498751,16.2002,120.166,-1541.68,0.200355,4,OK,-153.515,116.184,-1546.87,OK,-170.067,71.8414,-1563.05,OK,-130.164,35.6923,-1573.24,OK,-100.178,89.1011,-1552.27,,658741627,Port:2,0,1746668627,118799575,Enabled,0.942589,0.0500792,0.0454185,0.327039,-120.115,-87.2979,-1380.96,0.174592,3,OK,-119.916,-87.4285,-1380.99,OK,-163.683,-113.802,-1377.48,OK,-158.939,-37.8866,-1373.09,,658741627,Port:65535,0,1746668627,118799575,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.24,-548.962,-1786.47
,,658741630,Port:1,0,1746668627,168799575,Enabled,0.317653,0.605537,-0.532933,0.498401,16.1991,120.173,-1541.74,0.20697,4,OK,-153.509,116.18,-1546.84,OK,-170.075,71.8412,-1563.03,OK,-130.169,35.6941,-1573.3,OK,-100.193,89.1074,-1552.27,,658741630,Port:2,0,1746668627,168799575,Enabled,0.942609,0.0497569,0.0452007,0.327061,-120.114,-87.2952,-1380.93,0.174273,3,OK,-119.914,-87.4221,-1380.96,OK,-163.686,-113.796,-1377.47,OK,-158.944,-37.8884,-1373.11,,658741630,Port:65535,0,1746668627,168799575,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.249,-548.977,-1786.5
,,658741633,Port:1,0,1746668627,218799575,Enabled,0.317948,0.605506,-0.532631,0.498574,16.1994,120.21,-1541.83,0.212456,4,OK,-153.52,116.182,-1546.89,OK,-170.073,71.8317,-1563.03,OK,-130.166,35.6982,-1573.27,OK,-100.18,89.1073,-1552.31,,658741633,Port:2,0,1746668627,218799575,Enabled,0.942616,0.0497569,0.0452276,0.327039,-120.111,-87.2982,-1380.92,0.169811,3,OK,-119.917,-87.4235,-1380.95,OK,-163.681,-113.799,-1377.46,OK,-158.935,-37.89,-1373.11,,658741633,Port:65535,0,1746668627,218799575,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.262,-548.98,-1786.54
,,658741636,Port:1,0,1746668627,268799575,Enabled,0.317833,0.605073,-0.532852,0.498936,16.199,120.154,-1541.64,0.222464,4,OK,-153.512,116.185,-1546.91,OK,-170.071,71.838,-1563.02,OK,-130.164,35.6954,-1573.24,OK,-100.179,89.0933,-1552.24,,658741636,Port:2,0,1746668627,268799575,Enabled,0.942593,0.0500269,0.045445,0.327033,-120.115,-87.2953,-1380.96,0.174667,3,OK,-119.915,-87.4238,-1380.99,OK,-163.685,-113.797,-1377.48,OK,-158.938,-37.8873,-1373.1,,658741636,Port:65535,0,1746668627,268799575,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.247,-548.961,-1786.52
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658742206,Port:1,0,1746668636,768799576,Enabled,0.327012,0.608324,-0.563834,0.452876,20.8535,94.6729,-1502.73,0.243225,4,OK,-148.744,103.121,-1499.53,OK,-169.265,61.2987,-1517.73,OK,-132.675,23.2558,-1532.54,OK,-97.8851,72.7605,-1509.41,,658742206,Port:2,0,1746668636,768799576,Enabled,0.942596,0.0500026,0.0453284,0.327043,-120.113,-87.2964,-1380.93,0.175065,3,OK,-119.913,-87.4257,-1380.97,OK,-163.682,-113.794,-1377.47,OK,-158.939,-37.8923,-1373.08,,658742206,Port:65535,0,1746668636,768799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.208,-548.943,-1786.36
,,658742209,Port:1,0,1746668636,818799576,Enabled,0.326808,0.607926,-0.564062,0.453272,20.8486,94.6324,-1502.52,0.241153,4,OK,-148.743,103.124,-1499.52,OK,-169.263,61.3009,-1517.75,OK,-132.668,23.2599,-1532.48,OK,-97.8879,72.7556,-1509.33,,658742209,Port:2,0,1746668636,818799576,Enabled,0.942599,0.0497963,0.0453979,0.327058,-120.117,-87.2937,-1380.95,0.173499,3,OK,-119.92,-87.4243,-1380.98,OK,-163.683,-113.797,-1377.47,OK,-158.945,-37.8823,-1373.12,,658742209,Port:65535,0,1746668636,818799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.282,-548.973,-1786.59
,,658742212,Port:1,0,1746668636,868799576,Enabled,0.326796,0.607874,-0.564098,0.453307,20.8486,94.63,-1502.52,0.236196,4,OK,-148.742,103.131,-1499.54,OK,-169.265,61.3125,-1517.78,OK,-132.674,23.2609,-1532.5,OK,-97.8835,72.7693,-1509.35,,658742212,Port:2,0,1746668636,868799576,Enabled,0.9426,0.0495141,0.0454723,0.327088,-120.115,-87.297,-1380.93,0.173993,3,OK,-119.915,-87.4237,-1380.97,OK,-163.683,-113.799,-1377.44,OK,-158.947,-37.891,-1373.14,,658742212,Port:65535,0,1746668636,868799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.234,-548.948,-1786.4
,,658742215,Port:1,0,1746668636,918799576,Enabled,0.326713,0.608233,-0.564096,0.452886,20.8521,94.646,-1502.61,0.246718,4,OK,-148.744,103.12,-1499.51,OK,-169.26,61.3087,-1517.73,OK,-132.671,23.2539,-1532.55,OK,-97.8869,72.763,-1509.35,,658742215,Port:2,0,1746668636,918799576,Enabled,0.942614,0.0497394,0.0454424,0.327016,-120.112,-87.2973,-1380.94,0.171722,3,OK,-119.916,-87.4248,-1380.97,OK,-163.681,-113.795,-1377.45,OK,-158.934,-37.8863,-1373.11,,658742215,Port:65535,0,1746668636,918799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.222,-548.952,-1786.42
,,658742218,Port:1,0,1746668636,968799576,Enabled,0.327128,0.608356,-0.563721,0.452889,20.8616,94.6927,-1502.75,0.236824,4,OK,-148.739,103.119,-1499.5,OK,-169.251,61.3098,-1517.71,OK,-132.665,23.2589,-1532.49,OK,-97.8833,72.7671,-1509.4,,658742218,Port:2,0,1746668636,968799576,Enabled,0.942604,0.0497512,0.0451926,0.327077,-120.113,-87.2962,-1380.93,0.175997,3,OK,-119.913,-87.4278,-1380.97,OK,-163.682,-113.8,-1377.47,OK,-158.947,-37.8847,-1373.12,,658742218,Port:65535,0,1746668636,968799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.268,-548.987,-1786.57
,,658742221,Port:1,0,1746668637,18799576,Enabled,0.326688,0.607904,-0.564223,0.453189,20.858,94.6074,-1502.48,0.249925,4,OK,-148.735,103.129,-1499.52,OK,-169.258,61.3127,-1517.73,OK,-132.67,23.262,-1532.51,OK,-97.873,72.7593,-1509.31,,658742221,Port:2,0,1746668637,18799576,Enabled,0.942601,0.0498057,0.045385,0.327052,-120.111,-87.2947,-1380.94,0.168945,3,OK,-119.918,-87.4192,-1380.97,OK,-163.679,-113.797,-1377.46,OK,-158.934,-37.8892,-1373.11,,658742221,Port:65535,0,1746668637,18799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.271,-548.973,-1786.56
,,658742224,Port:1,0,1746668637,68799576,Enabled,0.327139,0.60809,-0.5638,0.453141,20.8594,94.6572,-1502.69,0.254339,4,OK,-148.738,103.125,-1499.57,OK,-169.259,61.3098,-1517.72,OK,-132.667,23.2549,-1532.51,OK,-97.8817,72.7573,-1509.39,,658742224,Port:2,0,1746668637,68799576,Enabled,0.942583,0.0500877,0.045426,0.327056,-120.114,-87.2982,-1380.94,0.176477,3,OK,-119.914,-87.4304,-1380.97,OK,-163.681,-113.8,-1377.47,OK,-158.942,-37.8906,-1373.07,,658742224,Port:65535,0,1746668637,68799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.238,-548.94,-1786.41
,,658742227,Port:1,0,1746668637,118799576,Enabled,0.327032,0.607993,-0.563884,0.453244,20.8575,94.6571,-1502.6,0.248729,4,OK,-148.733,103.13,-1499.54,OK,-169.258,61.3116,-1517.72,OK,-132.666,23.2662,-1532.48,OK,-97.8824,72.7691,-1509.34,,658742227,Port:2,0,1746668637,118799576,Enabled,0.942615,0.0496071,0.0451803,0.32707,-120.111,-87.2964,-1380.91,0.172436,3,OK,-119.916,-87.4248,-1380.94,OK,-163.679,-113.795,-1377.45,OK,-158.943,-37.8903,-1373.11,,658742227,Port:65535,0,1746668637,118799576,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.215,-548.926,-1786.35
