#Tools
ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
4,,140345920,Port:1,0,1769564698,668785096,Enabled,0.321635,0.73908,-0.374443,0.458371,-56.9972,-82.4967,-1728.13,0.389235,4,OK,-56.6703,-82.3654,-1728.13,OK,-63.1433,-130.661,-1739.77,OK,-18.4823,-154.695,-1760.95,OK,-2.34447,-92.945,-1748.94,,140345920,Port:2,0,1769564698,668785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140345920,Port:3,0,1769564698,668785096,Enabled,0.919726,-0.00497351,0.039091,0.390578,-30.8473,104.447,-1686.68,0.11636,3,OK,-30.7121,104.516,-1686.69,OK,-70.5734,72.331,-1682.69,OK,-76.3046,148.359,-1685.32,,140345920,Port:65535,0,1769564698,668785096,Missing,,,,,,,,,1,OK,42.2345,375.694,-2011.94
4,,140346622,Port:1,0,1769564710,368785098,Enabled,0.48522,0.408351,-0.662842,0.398059,-24.3769,-41.7433,-1705.93,0.273001,4,OK,-24.2252,-42.0214,-1705.85,OK,-63.848,-69.743,-1718.49,OK,-52.436,-123.02,-1724.53,OK,3.67612,-94.2747,-1708.74,,140346622,Port:2,0,1769564710,368785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140346622,Port:3,0,1769564710,368785098,Enabled,0.919705,-0.00452504,0.0391811,0.390624,-30.8502,104.456,-1686.71,0.120478,3,OK,-30.7066,104.523,-1686.73,OK,-70.5756,72.3354,-1682.73,OK,-76.3144,148.366,-1685.3,,140346622,Port:65535,0,1769564710,368785098,Missing,,,,,,,,,1,OK,42.2488,375.687,-2011.89
4,,140346628,Port:1,0,1769564710,468785098,Enabled,0.485228,0.408412,-0.662843,0.397987,-24.3786,-41.749,-1705.96,0.268053,4,OK,-24.2245,-42.0245,-1705.91,OK,-63.8503,-69.7463,-1718.5,OK,-52.4378,-123.027,-1724.6,OK,3.66913,-94.2793,-1708.77,,140346628,Port:2,0,1769564710,468785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140346628,Port:3,0,1769564710,468785098,Enabled,0.919705,-0.00508913,0.0389911,0.390635,-30.8493,104.461,-1686.69,0.118828,3,OK,-30.7089,104.528,-1686.7,OK,-70.5741,72.3397,-1682.71,OK,-76.3162,148.369,-1685.36,,140346628,Port:65535,0,1769564710,468785098,Missing,,,,,,,,,1,OK,42.2499,375.695,-2011.97
4,,140346634,Port:1,0,1769564710,568785098,Enabled,0.484883,0.40818,-0.663073,0.398261,-24.3839,-41.7453,-1705.9,0.266421,4,OK,-24.2271,-42.0187,-1705.85,OK,-63.8438,-69.7449,-1718.46,OK,-52.4354,-123.039,-1724.56,OK,3.68581,-94.266,-1708.65,,140346634,Port:2,0,1769564710,568785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140346634,Port:3,0,1769564710,568785098,Enabled,0.919716,-0.00493371,0.0386398,0.390647,-30.8521,104.461,-1686.69,0.117346,3,OK,-30.7134,104.527,-1686.7,OK,-70.5774,72.3382,-1682.75,OK,-76.3193,148.368,-1685.35,,140346634,Port:65535,0,1769564710,568785098,Missing,,,,,,,,,1,OK,42.2417,375.7,-2011.99
4,,140346640,Port:1,0,1769564710,668785098,Enabled,0.485035,0.408237,-0.662963,0.398201,-24.3871,-41.7354,-1705.94,0.269237,4,OK,-24.2287,-42.0122,-1705.9,OK,-63.8501,-69.7408,-1718.48,OK,-52.438,-123.02,-1724.59,OK,3.66744,-94.2583,-1708.7,,140346640,Port:2,0,1769564710,668785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140346640,Port:3,0,1769564710,668785098,Enabled,0.919696,-0.00447454,0.039278,0.390636,-30.8527,104.462,-1686.71,0.122087,3,OK,-30.7112,104.535,-1686.73,OK,-70.5785,72.3353,-1682.72,OK,-76.3135,148.369,-1685.29,,140346640,Port:65535,0,1769564710,668785098,Missing,,,,,,,,,1,OK,42.2423,375.697,-2011.91
4,,140346649,Port:1,0,1769564710,818785098,Enabled,0.484898,0.407728,-0.663136,0.398601,-24.3788,-41.7386,-1705.93,0.263512,4,OK,-24.2266,-42.0169,-1705.89,OK,-63.8448,-69.7385,-1718.5,OK,-52.4344,-123.021,-1724.55,OK,3.67476,-94.2809,-1708.63,,140346649,Port:2,0,1769564710,818785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140346649,Port:3,0,1769564710,818785098,Enabled,0.919722,-0.00498601,0.0388842,0.390609,-30.8524,104.46,-1686.66,0.117069,3,OK,-30.7176,104.531,-1686.67,OK,-70.5789,72.3393,-1682.69,OK,-76.3116,148.368,-1685.32,,140346649,Port:65535,0,1769564710,818785098,Missing,,,,,,,,,1,OK,42.2525,375.696,-2011.89
4,,140346655,Port:1,0,1769564710,918785100,Enabled,0.484923,0.408337,-0.663102,0.398003,-24.3813,-41.7479,-1705.9,0.264818,4,OK,-24.2197,-42.0151,-1705.87,OK,-63.8456,-69.7411,-1718.43,OK,-52.4324,-123.027,-1724.61,OK,3.65983,-94.2757,-1708.68,,140346655,Port:2,0,1769564710,918785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140346655,Port:3,0,1769564710,918785100,Enabled,0.919723,-0.00503421,0.0388307,0.390611,-30.8496,104.459,-1686.69,0.117258,3,OK,-30.7129,104.526,-1686.7,OK,-70.5751,72.335,-1682.73,OK,-76.3125,148.373,-1685.36,,140346655,Port:65535,0,1769564710,918785100,Missing,,,,,,,,,1,OK,42.2435,375.697,-2011.95
4,,140346661,Port:1,0,1769564711,18785100,Enabled,0.485092,0.408299,-0.662962,0.39807,-24.3823,-41.7428,-1705.92,0.265609,4,OK,-24.2324,-42.0173,-1705.86,OK,-63.8504,-69.7364,-1718.47,OK,-52.4406,-123.019,-1724.56,OK,3.67102,-94.2776,-1708.71,,140346661,Port:2,0,1769564711,18785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140346661,Port:3,0,1769564711,18785100,Enabled,0.919722,-0.00481484,0.0387725,0.390621,-30.8487,104.456,-1686.66,0.118124,3,OK,-30.7086,104.522,-1686.67,OK,-70.5759,72.3369,-1682.71,OK,-76.3131,148.363,-1685.3,,140346661,Port:65535,0,1769564711,18785100,Missing,,,,,,,,,1,OK,42.2456,375.678,-2011.88
4,,140346667,Port:1,0,1769564711,118785100,Enabled,0.484998,0.408246,-0.663001,0.398173,-24.3856,-41.7388,-1705.92,0.264934,4,OK,-24.2324,-42.0042,-1705.85,OK,-63.8472,-69.7397,-1718.48,OK,-52.4331,-123.023,-1724.56,OK,3.66868,-94.2734,-1708.7,,140346667,Port:2,0,1769564711,118785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140346667,Port:3,0,1769564711,118785100,Enabled,0.91973,-0.00491502,0.0387062,0.390608,-30.8465,104.455,-1686.65,0.118653,3,OK,-30.7046,104.52,-1686.67,OK,-70.5754,72.338,-1682.7,OK,-76.3117,148.365,-1685.31,,140346667,Port:65535,0,1769564711,118785100,Missing,,,,,,,,,1,OK,42.2383,375.684,-2011.87
4,,140346673,Port:1,0,1769564711,218785100,Enabled,0.485281,0.408522,-0.662734,0.39799,-24.3808,-41.7309,-1705.95,0.266017,4,OK,-24.2305,-42.0062,-1705.89,OK,-63.8486,-69.7269,-1718.47,OK,-52.4374,-123.028,-1724.57,OK,3.68737,-94.2526,-1708.76,,140346673,Port:2,0,1769564711,218785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140346673,Port:3,0,1769564711,218785100,Enabled,0.919744,-0.00517393,0.0383761,0.390604,-30.849,104.457,-1686.65,0.113839,3,OK,-30.7139,104.52,-1686.66,OK,-70.5753,72.3383,-1682.72,OK,-76.3143,148.371,-1685.35,,140346673,Port:65535,0,1769564711,218785100,Missing,,,,,,,,,1,OK,42.2354,375.68,-2011.83
4,,140346679,Port:1,0,1769564711,318785100,Enabled,0.484969,0.408177,-0.663054,0.39819,-24.379,-41.7406,-1705.94,0.261796,4,OK,-24.2257,-42.0129,-1705.9,OK,-63.8462,-69.7399,-1718.48,OK,-52.4423,-123.02,-1724.61,OK,3.68683,-94.2714,-1708.69,,140346679,Port:2,0,1769564711,318785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140346679,Port:3,0,1769564711,318785100,Enabled,0.91974,-0.004874,0.0387062,0.390585,-30.8504,104.453,-1686.67,0.11958,3,OK,-30.71,104.521,-1686.68,OK,-70.5812,72.3316,-1682.72,OK,-76.3117,148.369,-1685.32,,140346679,Port:65535,0,1769564711,318785100,Missing,,,,,,,,,1,OK,42.2373,375.679,-2011.85
4,,140347087,Port:1,0,1769564718,118785100,Enabled,0.457265,0.399108,-0.64666,0.462009,-45.2363,-72.649,-1851.26,0.244025,4,OK,-45.1165,-72.8791,-1851.14,OK,-81.0946,-104.941,-1864.37,OK,-64.9472,-157.327,-1864.82,OK,-12.7464,-122.571,-1847.3,,140347087,Port:2,0,1769564718,118785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347087,Port:3,0,1769564718,118785100,Enabled,0.919731,-0.00454547,0.0386768,0.390612,-30.8582,104.471,-1686.69,0.118356,3,OK,-30.7181,104.539,-1686.7,OK,-70.5876,72.3541,-1682.75,OK,-76.3197,148.377,-1685.31,,140347087,Port:65535,0,1769564718,118785100,Missing,,,,,,,,,1,OK,42.2482,375.683,-2011.79
4,,140347093,Port:1,0,1769564718,218785100,Enabled,0.456431,0.398226,-0.64727,0.46274,-45.2418,-72.6408,-1851.18,0.232053,4,OK,-45.1239,-72.8687,-1851.07,OK,-81.0939,-104.937,-1864.37,OK,-64.9423,-157.318,-1864.78,OK,-12.7294,-122.569,-1847.08,,140347093,Port:2,0,1769564718,218785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347093,Port:3,0,1769564718,218785100,Enabled,0.919726,-0.00481949,0.0390871,0.390581,-30.8585,104.459,-1686.69,0.119244,3,OK,-30.7206,104.531,-1686.7,OK,-70.5875,72.341,-1682.71,OK,-76.3147,148.369,-1685.32,,140347093,Port:65535,0,1769564718,218785100,Missing,,,,,,,,,1,OK,42.2344,375.709,-2011.98
4,,140347099,Port:1,0,1769564718,318785101,Enabled,0.456951,0.398738,-0.646772,0.462482,-45.2518,-72.6277,-1851.26,0.246498,4,OK,-45.129,-72.8608,-1851.13,OK,-81.0991,-104.932,-1864.4,OK,-64.9359,-157.318,-1864.79,OK,-12.7492,-122.539,-1847.24,,140347099,Port:2,0,1769564718,318785101,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347099,Port:3,0,1769564718,318785101,Enabled,0.919701,-0.00502102,0.0392384,0.390622,-30.8576,104.469,-1686.69,0.116352,3,OK,-30.7231,104.538,-1686.7,OK,-70.5786,72.3454,-1682.68,OK,-76.3193,148.38,-1685.33,,140347099,Port:65535,0,1769564718,318785101,Missing,,,,,,,,,1,OK,42.2291,375.712,-2011.88
4,,140347108,Port:1,0,1769564718,468785100,Enabled,0.457156,0.399049,-0.646738,0.46206,-45.2411,-72.6337,-1851.27,0.244126,4,OK,-45.1225,-72.8517,-1851.13,OK,-81.1017,-104.925,-1864.41,OK,-64.941,-157.312,-1864.83,OK,-12.7502,-122.567,-1847.32,,140347108,Port:2,0,1769564718,468785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347108,Port:3,0,1769564718,468785100,Enabled,0.919722,-0.00498527,0.0388743,0.39061,-30.8563,104.467,-1686.67,0.116997,3,OK,-30.7181,104.533,-1686.68,OK,-70.5816,72.3468,-1682.7,OK,-76.3203,148.379,-1685.33,,140347108,Port:65535,0,1769564718,468785100,Missing,,,,,,,,,1,OK,42.2359,375.697,-2011.88
4,,140347114,Port:1,0,1769564718,568785101,Enabled,0.457239,0.399212,-0.646655,0.461952,-45.2335,-72.6209,-1851.25,0.24365,4,OK,-45.1206,-72.8401,-1851.11,OK,-81.097,-104.91,-1864.39,OK,-64.938,-157.304,-1864.81,OK,-12.7222,-122.55,-1847.32,,140347114,Port:2,0,1769564718,568785101,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347114,Port:3,0,1769564718,568785101,Enabled,0.919705,-0.00505196,0.0391373,0.390622,-30.856,104.469,-1686.7,0.119711,3,OK,-30.7145,104.536,-1686.71,OK,-70.5811,72.3479,-1682.7,OK,-76.3217,148.38,-1685.35,,140347114,Port:65535,0,1769564718,568785101,Missing,,,,,,,,,1,OK,42.2293,375.718,-2011.95
4,,140347120,Port:1,0,1769564718,668785100,Enabled,0.456766,0.398503,-0.646972,0.462587,-45.2417,-72.6095,-1851.17,0.231149,4,OK,-45.117,-72.8381,-1851.08,OK,-81.0929,-104.91,-1864.29,OK,-64.9358,-157.298,-1864.75,OK,-12.7434,-122.528,-1847.09,,140347120,Port:2,0,1769564718,668785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347120,Port:3,0,1769564718,668785100,Enabled,0.919701,-0.00500946,0.0391189,0.390633,-30.8515,104.467,-1686.69,0.118955,3,OK,-30.7145,104.538,-1686.7,OK,-70.5753,72.3405,-1682.7,OK,-76.3141,148.377,-1685.34,,140347120,Port:65535,0,1769564718,668785100,Missing,,,,,,,,,1,OK,42.2453,375.708,-2011.95
4,,140347126,Port:1,0,1769564718,768785101,Enabled,0.456816,0.398245,-0.646956,0.462782,-45.2326,-72.6021,-1851.21,0.218685,4,OK,-45.1242,-72.8272,-1851.12,OK,-81.0925,-104.895,-1864.34,OK,-64.9325,-157.285,-1864.75,OK,-12.7284,-122.545,-1847.1,,140347126,Port:2,0,1769564718,768785101,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347126,Port:3,0,1769564718,768785101,Enabled,0.919706,-0.00491103,0.0391387,0.39062,-30.8507,104.474,-1686.7,0.118242,3,OK,-30.7138,104.545,-1686.71,OK,-70.5752,72.3521,-1682.7,OK,-76.3116,148.382,-1685.33,,140347126,Port:65535,0,1769564718,768785101,Missing,,,,,,,,,1,OK,42.2518,375.713,-2011.94
4,,140347135,Port:1,0,1769564718,918785100,Enabled,0.457093,0.399005,-0.646756,0.462135,-45.242,-72.6034,-1851.21,0.228032,4,OK,-45.134,-72.8247,-1851.1,OK,-81.0992,-104.89,-1864.33,OK,-64.9387,-157.285,-1864.79,OK,-12.7333,-122.539,-1847.23,,140347135,Port:2,0,1769564718,918785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347135,Port:3,0,1769564718,918785100,Enabled,0.919718,-0.00480145,0.0388581,0.390622,-30.8563,104.467,-1686.68,0.117785,3,OK,-30.7188,104.537,-1686.69,OK,-70.5828,72.3469,-1682.72,OK,-76.318,148.374,-1685.32,,140347135,Port:65535,0,1769564718,918785100,Missing,,,,,,,,,1,OK,42.2335,375.696,-2011.88
4,,140347141,Port:1,0,1769564719,18785100,Enabled,0.456853,0.399227,-0.646974,0.461875,-45.2457,-72.6032,-1851.19,0.227302,4,OK,-45.1268,-72.8135,-1851.09,OK,-81.0977,-104.889,-1864.33,OK,-64.938,-157.284,-1864.87,OK,-12.7393,-122.531,-1847.24,,140347141,Port:2,0,1769564719,18785100,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347141,Port:3,0,1769564719,18785100,Enabled,0.919714,-0.00457384,0.0391349,0.390607,-30.8552,104.466,-1686.7,0.116976,3,OK,-30.7176,104.533,-1686.71,OK,-70.5788,72.3459,-1682.71,OK,-76.3157,148.378,-1685.29,,140347141,Port:65535,0,1769564719,18785100,Missing,,,,,,,,,1,OK,42.2251,375.684,-2011.82
4,,140347147,Port:1,0,1769564719,118785099,Enabled,0.456616,0.39854,-0.647154,0.462448,-45.2366,-72.5925,-1851.19,0.240113,4,OK,-45.1178,-72.8067,-1851.04,OK,-81.0924,-104.885,-1864.39,OK,-64.9361,-157.272,-1864.77,OK,-12.7321,-122.528,-1847.16,,140347147,Port:2,0,1769564719,118785099,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347147,Port:3,0,1769564719,118785099,Enabled,0.919713,-0.00504637,0.0393576,0.39058,-30.8505,104.465,-1686.69,0.121535,3,OK,-30.7078,104.535,-1686.7,OK,-70.579,72.3469,-1682.67,OK,-76.3106,148.377,-1685.33,,140347147,Port:65535,0,1769564719,118785099,Missing,,,,,,,,,1,OK,42.2384,375.693,-2011.86
4,,140347645,Port:1,0,1769564727,418785096,Enabled,0.350322,0.675939,-0.289217,0.580288,-68.5423,-50.4639,-1807.17,0.337974,4,OK,-68.2185,-50.4161,-1807.05,OK,-67.3577,-100.389,-1806.77,OK,-17.2942,-121.719,-1814.16,OK,-10.1487,-57.2382,-1816.61,,140347645,Port:2,0,1769564727,418785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347645,Port:3,0,1769564727,418785096,Enabled,0.919718,-0.00487105,0.0385753,0.39065,-30.8555,104.477,-1686.65,0.116857,3,OK,-30.7183,104.544,-1686.66,OK,-70.5804,72.352,-1682.71,OK,-76.322,148.385,-1685.31,,140347645,Port:65535,0,1769564727,418785096,Missing,,,,,,,,,1,OK,42.229,375.708,-2011.9
4,,140347651,Port:1,0,1769564727,518785095,Enabled,0.350217,0.675702,-0.2894,0.580536,-68.5325,-50.4634,-1807.16,0.331722,4,OK,-68.21,-50.418,-1807.05,OK,-67.3537,-100.394,-1806.76,OK,-17.2915,-121.718,-1814.12,OK,-10.1233,-57.2388,-1816.55,,140347651,Port:2,0,1769564727,518785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347651,Port:3,0,1769564727,518785095,Enabled,0.919705,-0.00446924,0.0393415,0.390609,-30.8616,104.474,-1686.73,0.117074,3,OK,-30.7241,104.542,-1686.75,OK,-70.5836,72.3542,-1682.73,OK,-76.3209,148.385,-1685.31,,140347651,Port:65535,0,1769564727,518785095,Missing,,,,,,,,,1,OK,42.2325,375.726,-2011.97
4,,140347657,Port:1,0,1769564727,618785096,Enabled,0.349989,0.675895,-0.289609,0.580345,-68.5361,-50.4548,-1807.13,0.343884,4,OK,-68.2065,-50.4056,-1807.01,OK,-67.354,-100.385,-1806.78,OK,-17.2988,-121.717,-1814.15,OK,-10.1419,-57.2186,-1816.55,,140347657,Port:2,0,1769564727,618785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347657,Port:3,0,1769564727,618785096,Enabled,0.919699,-0.00489864,0.0394903,0.390602,-30.8575,104.479,-1686.72,0.121918,3,OK,-30.7153,104.55,-1686.73,OK,-70.5834,72.3571,-1682.69,OK,-76.3181,148.391,-1685.34,,140347657,Port:65535,0,1769564727,618785096,Missing,,,,,,,,,1,OK,42.2377,375.714,-2011.96
4,,140347666,Port:1,0,1769564727,768785095,Enabled,0.350051,0.675702,-0.289621,0.580527,-68.5424,-50.4628,-1807.16,0.353699,4,OK,-68.2085,-50.411,-1807.02,OK,-67.3621,-100.39,-1806.8,OK,-17.3016,-121.721,-1814.12,OK,-10.1567,-57.2503,-1816.55,,140347666,Port:2,0,1769564727,768785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347666,Port:3,0,1769564727,768785095,Enabled,0.91972,-0.00486124,0.0389358,0.390608,-30.8596,104.469,-1686.65,0.117377,3,OK,-30.722,104.536,-1686.66,OK,-70.5852,72.3476,-1682.68,OK,-76.3215,148.38,-1685.29,,140347666,Port:65535,0,1769564727,768785095,Missing,,,,,,,,,1,OK,42.2323,375.707,-2011.88
4,,140347672,Port:1,0,1769564727,868785096,Enabled,0.350154,0.676045,-0.289429,0.58016,-68.5353,-50.4588,-1807.13,0.342665,4,OK,-68.2162,-50.4023,-1806.99,OK,-67.3613,-100.392,-1806.79,OK,-17.2925,-121.714,-1814.16,OK,-10.1373,-57.2367,-1816.6,,140347672,Port:2,0,1769564727,868785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347672,Port:3,0,1769564727,868785096,Enabled,0.919728,-0.00486739,0.0387726,0.390606,-30.86,104.473,-1686.67,0.117195,3,OK,-30.7223,104.541,-1686.68,OK,-70.5878,72.3562,-1682.72,OK,-76.3213,148.38,-1685.32,,140347672,Port:65535,0,1769564727,868785096,Missing,,,,,,,,,1,OK,42.2317,375.702,-2011.92
4,,140347678,Port:1,0,1769564727,968785096,Enabled,0.350334,0.675717,-0.289152,0.580572,-68.5422,-50.4567,-1807.18,0.355552,4,OK,-68.2136,-50.4128,-1807.02,OK,-67.3515,-100.376,-1806.79,OK,-17.2784,-121.714,-1814.08,OK,-10.1472,-57.221,-1816.6,,140347678,Port:2,0,1769564727,968785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347678,Port:3,0,1769564727,968785096,Enabled,0.919721,-0.00468511,0.0388479,0.390618,-30.8568,104.475,-1686.67,0.120647,3,OK,-30.7178,104.547,-1686.68,OK,-70.5859,72.3484,-1682.72,OK,-76.3167,148.384,-1685.3,,140347678,Port:65535,0,1769564727,968785096,Missing,,,,,,,,,1,OK,42.2418,375.697,-2011.87
4,,140347684,Port:1,0,1769564728,68785095,Enabled,0.35047,0.675918,-0.289075,0.580294,-68.5457,-50.4577,-1807.19,0.359465,4,OK,-68.2158,-50.4029,-1807.03,OK,-67.368,-100.39,-1806.82,OK,-17.2921,-121.708,-1814.13,OK,-10.1574,-57.2405,-1816.67,,140347684,Port:2,0,1769564728,68785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347684,Port:3,0,1769564728,68785095,Enabled,0.919718,-0.00544902,0.0387254,0.390627,-30.8585,104.473,-1686.67,0.118837,3,OK,-30.721,104.542,-1686.68,OK,-70.5851,72.346,-1682.7,OK,-76.3245,148.386,-1685.39,,140347684,Port:65535,0,1769564728,68785095,Missing,,,,,,,,,1,OK,42.2287,375.717,-2011.95
4,,140347690,Port:1,0,1769564728,168785096,Enabled,0.349879,0.675895,-0.289738,0.580348,-68.5317,-50.4544,-1807.1,0.349149,4,OK,-68.2089,-50.4008,-1806.95,OK,-67.3532,-100.383,-1806.78,OK,-17.2902,-121.708,-1814.11,OK,-10.1346,-57.2328,-1816.52,,140347690,Port:2,0,1769564728,168785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347690,Port:3,0,1769564728,168785096,Enabled,0.919707,-0.00478023,0.0390023,0.390633,-30.8566,104.475,-1686.69,0.114207,3,OK,-30.7224,104.539,-1686.7,OK,-70.5763,72.3521,-1682.71,OK,-76.3205,148.386,-1685.32,,140347690,Port:65535,0,1769564728,168785096,Missing,,,,,,,,,1,OK,42.231,375.703,-2011.88
4,,140347699,Port:1,0,1769564728,318785095,Enabled,0.34958,0.675581,-0.290088,0.580718,-68.5364,-50.4616,-1807.15,0.331168,4,OK,-68.215,-50.4046,-1807.05,OK,-67.3639,-100.393,-1806.8,OK,-17.2872,-121.72,-1814.16,OK,-10.1255,-57.2355,-1816.47,,140347699,Port:2,0,1769564728,318785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347699,Port:3,0,1769564728,318785095,Enabled,0.919683,-0.00489594,0.0396932,0.39062,-30.8609,104.467,-1686.72,0.11861,3,OK,-30.7228,104.537,-1686.73,OK,-70.5809,72.346,-1682.67,OK,-76.3221,148.377,-1685.32,,140347699,Port:65535,0,1769564728,318785095,Missing,,,,,,,,,1,OK,42.2291,375.717,-2011.95
4,,140347705,Port:1,0,1769564728,418785096,Enabled,0.350159,0.675815,-0.289446,0.580416,-68.5318,-50.4499,-1807.15,0.355942,4,OK,-68.2088,-50.4014,-1806.99,OK,-67.3541,-100.374,-1806.82,OK,-17.2854,-121.715,-1814.1,OK,-10.1328,-57.2219,-1816.59,,140347705,Port:2,0,1769564728,418785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140347705,Port:3,0,1769564728,418785096,Enabled,0.919747,-0.00473073,0.0386917,0.390572,-30.8563,104.477,-1686.66,0.116986,3,OK,-30.7188,104.546,-1686.67,OK,-70.5872,72.3638,-1682.72,OK,-76.3135,148.386,-1685.3,,140347705,Port:65535,0,1769564728,418785096,Missing,,,,,,,,,1,OK,42.2372,375.715,-2011.91
4,,140348065,Port:1,0,1769564734,418785101,Enabled,0.526495,0.403183,-0.532977,0.52553,-53.3997,12.9253,-1778.13,0.47444,4,OK,-53.2466,12.8279,-1777.66,OK,-86.9668,-24.1286,-1778.08,OK,-65.5884,-73.6697,-1768.37,OK,-15.6257,-32.1394,-1768.17,,140348065,Port:2,0,1769564734,418785101,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140348065,Port:3,0,1769564734,418785101,Enabled,0.919738,-0.00468316,0.0389774,0.390566,-30.8626,104.479,-1686.7,0.119524,3,OK,-30.7216,104.548,-1686.71,OK,-70.5932,72.3628,-1682.73,OK,-76.3206,148.394,-1685.32,,140348065,Port:65535,0,1769564734,418785101,Missing,,,,,,,,,1,OK,42.228,375.711,-2011.91
4,,140348071,Port:1,0,1769564734,518785094,Enabled,0.526934,0.403068,-0.53247,0.525692,-53.4055,12.9195,-1778.19,0.491346,4,OK,-53.2437,12.8168,-1777.7,OK,-86.9778,-24.1324,-1778.09,OK,-65.5822,-73.6646,-1768.31,OK,-15.6326,-32.1288,-1768.22,,140348071,Port:2,0,1769564734,518785094,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140348071,Port:3,0,1769564734,518785094,Enabled,0.919716,-0.00475932,0.0388263,0.390631,-30.8599,104.478,-1686.67,0.118941,3,OK,-30.7199,104.547,-1686.69,OK,-70.5873,72.3583,-1682.72,OK,-76.3234,148.381,-1685.31,,140348071,Port:65535,0,1769564734,518785094,Missing,,,,,,,,,1,OK,42.2317,375.715,-2011.9
