ToolCount,ToolInfo,Frame#,,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,365853853,3,Port:1,0,1773323164,218828404,50000000,Enabled,0.635804,0.428955,-0.519865,0.376154,-80.0496,148.001,-1731.67,0.199214,4,OK,-79.8893,147.878,-1731.81,OK,-120.451,119.46,-1723.35,OK,-109.874,65.6298,-1723.72,OK,-52.7857,94.8279,-1734.73,,365853853,Port:2,0,1773323164,218828404,Enabled,0.930184,0.0308331,0.0344659,0.364169,-87.3996,271.238,-1592.3,0.14028,3,OK,-87.2272,271.302,-1592.32,OK,-128.933,241.304,-1589.66,OK,-130.122,317.566,-1587.09,,365853853,Port:3,0,1773323164,218828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853853,Port:65535,0,1773323164,218828404,Missing,,,,,,,,,0
4,,365853856,3,Port:1,0,1773323164,268828405,50000001,Enabled,0.632413,0.453011,-0.498473,0.38257,-84.8542,142.157,-1726.35,0.18912,4,OK,-84.6824,142.054,-1726.48,OK,-123.341,111.393,-1716.94,OK,-109.896,58.1935,-1718.27,OK,-54.8885,90.5788,-1731.02,,365853856,Port:2,0,1773323164,268828405,Enabled,0.930152,0.0307007,0.0350639,0.364204,-87.4015,271.243,-1592.33,0.141143,3,OK,-87.2304,271.308,-1592.34,OK,-128.929,241.298,-1589.62,OK,-130.123,317.572,-1587.1,,365853856,Port:3,0,1773323164,268828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853856,Port:65535,0,1773323164,268828405,Missing,,,,,,,,,0
4,,365853859,3,Port:1,0,1773323164,318828404,49999999,Enabled,0.627015,0.47865,-0.478228,0.386063,-88.9026,135.943,-1720.73,0.263487,4,OK,-88.7241,135.829,-1720.97,OK,-125.362,103.036,-1710.41,OK,-109.227,50.648,-1713.46,OK,-56.4811,86.127,-1727.41,,365853859,Port:2,0,1773323164,318828404,Enabled,0.930116,0.0311868,0.0354013,0.364222,-87.4041,271.24,-1592.38,0.140859,3,OK,-87.2368,271.312,-1592.39,OK,-128.928,241.29,-1589.66,OK,-130.118,317.56,-1587.08,,365853859,Port:3,0,1773323164,318828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853859,Port:65535,0,1773323164,318828404,Missing,,,,,,,,,0
4,,365853862,3,Port:1,0,1773323164,368828404,50000000,Enabled,0.621514,0.498708,-0.460929,0.390583,-91.9563,130.011,-1715.8,0.271582,4,OK,-91.7781,129.889,-1716.05,OK,-126.587,95.3536,-1704.92,OK,-108.163,43.7982,-1709.12,OK,-57.5041,81.8195,-1724.02,,365853862,Port:2,0,1773323164,368828404,Enabled,0.93011,0.0311612,0.0356667,0.364215,-87.4029,271.251,-1592.4,0.141996,3,OK,-87.2326,271.321,-1592.41,OK,-128.927,241.304,-1589.64,OK,-130.116,317.569,-1587.09,,365853862,Port:3,0,1773323164,368828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853862,Port:65535,0,1773323164,368828404,Missing,,,,,,,,,0
4,,365853865,3,Port:1,0,1773323164,418828404,50000000,Enabled,0.616236,0.516305,-0.446612,0.392708,-93.9968,124.588,-1711.08,0.272411,4,OK,-93.8133,124.491,-1711.34,OK,-127.05,88.5145,-1699.86,OK,-106.814,37.7437,-1705.26,OK,-58.0026,77.827,-1720.83,,365853865,Port:2,0,1773323164,418828404,Enabled,0.930155,0.03073,0.0352283,0.364178,-87.4042,271.236,-1592.33,0.14179,3,OK,-87.2315,271.301,-1592.34,OK,-128.933,241.295,-1589.61,OK,-130.123,317.566,-1587.09,,365853865,Port:3,0,1773323164,418828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853865,Port:65535,0,1773323164,418828404,Missing,,,,,,,,,0
4,,365853868,3,Port:1,0,1773323164,468828404,50000000,Enabled,0.611757,0.531884,-0.433665,0.39343,-95.4502,119.657,-1706.78,0.298749,4,OK,-95.2592,119.571,-1707.08,OK,-127.064,82.4148,-1695.25,OK,-105.382,32.3606,-1701.85,OK,-58.2605,74.2076,-1717.96,,365853868,Port:2,0,1773323164,468828404,Enabled,0.930175,0.0307748,0.0348334,0.364161,-87.4014,271.236,-1592.32,0.141065,3,OK,-87.2309,271.303,-1592.33,OK,-128.934,241.296,-1589.64,OK,-130.118,317.565,-1587.1,,365853868,Port:3,0,1773323164,468828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853868,Port:65535,0,1773323164,468828404,Missing,,,,,,,,,0
4,,365853871,3,Port:1,0,1773323164,518828405,50000001,Enabled,0.607522,0.548213,-0.421748,0.390523,-96.2889,115.074,-1702.09,0.2523,4,OK,-96.0994,114.997,-1702.33,OK,-126.613,76.8007,-1690.46,OK,-103.772,27.4787,-1698.42,OK,-58.2138,70.8325,-1715.12,,365853871,Port:2,0,1773323164,518828405,Enabled,0.930138,0.0307489,0.0354182,0.364202,-87.3994,271.243,-1592.34,0.141454,3,OK,-87.2291,271.31,-1592.36,OK,-128.925,241.297,-1589.61,OK,-130.117,317.57,-1587.09,,365853871,Port:3,0,1773323164,518828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853871,Port:65535,0,1773323164,518828405,Missing,,,,,,,,,0
4,,365853874,3,Port:1,0,1773323164,568828404,49999999,Enabled,0.602243,0.562998,-0.414641,0.38524,-96.6863,110.718,-1697.18,0.306343,4,OK,-96.49,110.651,-1697.5,OK,-126.071,71.6327,-1685.71,OK,-102.538,22.9491,-1695.41,OK,-58.1286,67.4879,-1711.98,,365853874,Port:2,0,1773323164,568828404,Enabled,0.930138,0.0309686,0.0353256,0.364194,-87.4056,271.238,-1592.36,0.142181,3,OK,-87.234,271.306,-1592.37,OK,-128.933,241.294,-1589.64,OK,-130.121,317.562,-1587.09,,365853874,Port:3,0,1773323164,568828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853874,Port:65535,0,1773323164,568828404,Missing,,,,,,,,,0
4,,365853877,3,Port:1,0,1773323164,618828404,50000000,Enabled,0.597109,0.574248,-0.406217,0.385601,-97.5092,106.27,-1693.47,0.296115,4,OK,-97.3044,106.216,-1693.77,OK,-125.817,66.3731,-1682.11,OK,-101.296,18.3639,-1692.71,OK,-58.1973,64.1377,-1709.36,,365853877,Port:2,0,1773323164,618828404,Enabled,0.930147,0.0308608,0.035338,0.364178,-87.4021,271.235,-1592.36,0.141081,3,OK,-87.2305,271.3,-1592.37,OK,-128.929,241.294,-1589.63,OK,-130.118,317.563,-1587.1,,365853877,Port:3,0,1773323164,618828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853877,Port:65535,0,1773323164,618828404,Missing,,,,,,,,,0
4,,365853880,3,Port:1,0,1773323164,668828404,50000000,Enabled,0.591102,0.586626,-0.398575,0.384196,-98.2674,101.797,-1689.76,0.310418,4,OK,-98.0609,101.747,-1690.09,OK,-125.536,61.1098,-1678.64,OK,-100.137,13.8231,-1690.46,OK,-58.2997,60.8166,-1706.96,,365853880,Port:2,0,1773323164,668828404,Enabled,0.930156,0.0310797,0.0351534,0.364154,-87.4013,271.237,-1592.34,0.141063,3,OK,-87.2316,271.306,-1592.35,OK,-128.932,241.298,-1589.63,OK,-130.112,317.563,-1587.06,,365853880,Port:3,0,1773323164,668828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853880,Port:65535,0,1773323164,668828404,Missing,,,,,,,,,0
4,,365853883,3,Port:1,0,1773323164,718828404,50000000,Enabled,0.587943,0.59691,-0.391011,0.380963,-98.251,97.9772,-1686.11,0.312253,4,OK,-98.034,97.9263,-1686.43,OK,-124.679,56.7282,-1675.02,OK,-98.7632,9.99424,-1687.89,OK,-57.9825,57.8661,-1704.55,,365853883,Port:2,0,1773323164,718828404,Enabled,0.930149,0.0309322,0.0351568,0.364184,-87.4029,271.239,-1592.35,0.141799,3,OK,-87.2303,271.305,-1592.36,OK,-128.932,241.298,-1589.64,OK,-130.12,317.564,-1587.09,,365853883,Port:3,0,1773323164,718828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853883,Port:65535,0,1773323164,718828404,Missing,,,,,,,,,0
4,,365853886,3,Port:1,0,1773323164,768828405,50000001,Enabled,0.582972,0.604956,-0.387787,0.3792,-98.0931,94.5201,-1683.36,0.314656,4,OK,-97.8921,94.4826,-1683.69,OK,-123.954,52.8125,-1672.63,OK,-97.5784,6.57048,-1686.41,OK,-57.4842,55.1461,-1702.7,,365853886,Port:2,0,1773323164,768828405,Enabled,0.930143,0.0306554,0.0354346,0.364196,-87.4027,271.236,-1592.33,0.139406,3,OK,-87.2339,271.301,-1592.35,OK,-128.926,241.292,-1589.59,OK,-130.121,317.567,-1587.1,,365853886,Port:3,0,1773323164,768828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853886,Port:65535,0,1773323164,768828405,Missing,,,,,,,,,0
4,,365853889,3,Port:1,0,1773323164,818828404,49999999,Enabled,0.579338,0.612887,-0.383699,0.376182,-97.5845,91.4771,-1680.69,0.31157,4,OK,-97.3725,91.4381,-1681.02,OK,-122.912,49.3597,-1670.21,OK,-96.2024,3.5923,-1684.87,OK,-56.795,52.7881,-1701.02,,365853889,Port:2,0,1773323164,818828404,Enabled,0.930173,0.0309137,0.0349107,0.364147,-87.3978,271.238,-1592.31,0.139981,3,OK,-87.2275,271.303,-1592.33,OK,-128.93,241.302,-1589.63,OK,-130.113,317.566,-1587.07,,365853889,Port:3,0,1773323164,818828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853889,Port:65535,0,1773323164,818828404,Missing,,,,,,,,,0
4,,365853892,3,Port:1,0,1773323164,868828404,50000000,Enabled,0.576089,0.620953,-0.382526,0.36907,-96.4304,89.0938,-1677.7,0.301186,4,OK,-96.2285,89.0735,-1678.02,OK,-121.528,46.7572,-1667.65,OK,-94.9392,1.297,-1683.48,OK,-55.8803,50.835,-1699.27,,365853892,Port:2,0,1773323164,868828404,Enabled,0.930119,0.0311756,0.0355268,0.364205,-87.4036,271.236,-1592.38,0.144677,3,OK,-87.2285,271.306,-1592.39,OK,-128.932,241.29,-1589.64,OK,-130.119,317.555,-1587.08,,365853892,Port:3,0,1773323164,868828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853892,Port:65535,0,1773323164,868828404,Missing,,,,,,,,,0
4,,365853895,3,Port:1,0,1773323164,918828405,50000001,Enabled,0.575464,0.62526,-0.37737,0.36808,-95.9003,87.2152,-1676.06,0.293354,4,OK,-95.6892,87.1886,-1676.37,OK,-120.525,44.6216,-1665.9,OK,-93.6865,-0.557199,-1682.07,OK,-55.2132,49.4045,-1698.15,,365853895,Port:2,0,1773323164,918828405,Enabled,0.930132,0.0308996,0.035394,0.364206,-87.3961,271.237,-1592.32,0.138749,3,OK,-87.2288,271.304,-1592.34,OK,-128.919,241.294,-1589.59,OK,-130.112,317.56,-1587.06,,365853895,Port:3,0,1773323164,918828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853895,Port:65535,0,1773323164,918828405,Missing,,,,,,,,,0
4,,365853898,3,Port:1,0,1773323164,968828405,50000000,Enabled,0.572426,0.630746,-0.375351,0.365514,-95.6907,85.5632,-1674.48,0.314826,4,OK,-95.4747,85.5434,-1674.82,OK,-119.985,42.7182,-1664.57,OK,-92.9937,-2.12355,-1681.46,OK,-54.963,48.2267,-1697.24,,365853898,Port:2,0,1773323164,968828405,Enabled,0.930185,0.0307349,0.0347635,0.364146,-87.3989,271.239,-1592.32,0.139299,3,OK,-87.2308,271.305,-1592.33,OK,-128.931,241.301,-1589.65,OK,-130.114,317.571,-1587.1,,365853898,Port:3,0,1773323164,968828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853898,Port:65535,0,1773323164,968828405,Missing,,,,,,,,,0
4,,365853901,3,Port:1,0,1773323165,18828405,50000000,Enabled,0.571647,0.632538,-0.37472,0.36428,-95.7475,84.8855,-1673.78,0.283486,4,OK,-95.5329,84.8768,-1674.08,OK,-119.969,41.981,-1663.99,OK,-92.9475,-2.7821,-1681.05,OK,-55.037,47.675,-1696.83,,365853901,Port:2,0,1773323165,18828405,Enabled,0.930149,0.0309072,0.0354104,0.364161,-87.4023,271.234,-1592.35,0.141403,3,OK,-87.2314,271.301,-1592.37,OK,-128.93,241.293,-1589.62,OK,-130.115,317.563,-1587.09,,365853901,Port:3,0,1773323165,18828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853901,Port:65535,0,1773323165,18828405,Missing,,,,,,,,,0
4,,365853904,3,Port:1,0,1773323165,68828405,50000000,Enabled,0.571137,0.632936,-0.373876,0.365256,-96.0789,84.684,-1673.65,0.299068,4,OK,-95.8673,84.6745,-1673.97,OK,-120.168,41.7129,-1663.84,OK,-93.034,-2.98104,-1680.91,OK,-55.2564,47.5895,-1696.66,,365853904,Port:2,0,1773323165,68828405,Enabled,0.930143,0.0309497,0.0352598,0.364187,-87.3999,271.242,-1592.35,0.141201,3,OK,-87.2303,271.311,-1592.36,OK,-128.928,241.298,-1589.63,OK,-130.115,317.568,-1587.09,,365853904,Port:3,0,1773323165,68828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853904,Port:65535,0,1773323165,68828405,Missing,,,,,,,,,0
4,,365853907,3,Port:1,0,1773323165,118828405,50000000,Enabled,0.570559,0.632343,-0.376247,0.364751,-96.461,85.0106,-1673.88,0.310171,4,OK,-96.2479,84.9994,-1674.21,OK,-120.736,42.0981,-1664.21,OK,-93.7134,-2.63963,-1681.33,OK,-55.6991,47.8189,-1696.84,,365853907,Port:2,0,1773323165,118828405,Enabled,0.930147,0.030578,0.035501,0.364186,-87.4059,271.24,-1592.35,0.141843,3,OK,-87.2346,271.308,-1592.36,OK,-128.933,241.297,-1589.6,OK,-130.123,317.569,-1587.12,,365853907,Port:3,0,1773323165,118828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853907,Port:65535,0,1773323165,118828405,Missing,,,,,,,,,0
4,,365853910,3,Port:1,0,1773323165,168828405,50000000,Enabled,0.571675,0.630395,-0.377291,0.365298,-96.2916,85.9539,-1674.48,0.303642,4,OK,-96.073,85.9269,-1674.81,OK,-120.713,43.1496,-1664.75,OK,-93.7912,-1.72942,-1681.63,OK,-55.5896,48.5774,-1697.22,,365853910,Port:2,0,1773323165,168828405,Enabled,0.930172,0.0308285,0.0348287,0.364165,-87.3975,271.238,-1592.31,0.13873,3,OK,-87.2312,271.308,-1592.32,OK,-128.929,241.301,-1589.63,OK,-130.111,317.562,-1587.08,,365853910,Port:3,0,1773323165,168828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853910,Port:65535,0,1773323165,168828405,Missing,,,,,,,,,0
4,,365853913,3,Port:1,0,1773323165,218828405,50000000,Enabled,0.574217,0.624564,-0.385883,0.362338,-95.4483,88.2676,-1675.64,0.308548,4,OK,-95.2335,88.2444,-1675.97,OK,-120.822,45.9886,-1666.05,OK,-94.6751,0.545563,-1682.67,OK,-55.3339,50.0178,-1697.98,,365853913,Port:2,0,1773323165,218828405,Enabled,0.930149,0.0308233,0.0351755,0.364191,-87.4004,271.241,-1592.33,0.143742,3,OK,-87.2283,271.311,-1592.34,OK,-128.931,241.294,-1589.62,OK,-130.117,317.568,-1587.08,,365853913,Port:3,0,1773323165,218828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853913,Port:65535,0,1773323165,218828405,Missing,,,,,,,,,0
4,,365853916,3,Port:1,0,1773323165,268828405,50000000,Enabled,0.57752,0.617778,-0.392893,0.361186,-94.9593,90.6885,-1677.16,0.325486,4,OK,-94.7422,90.6503,-1677.51,OK,-121.167,48.9052,-1667.53,OK,-95.7,2.93978,-1683.67,OK,-55.3077,51.6146,-1698.91,,365853916,Port:2,0,1773323165,268828405,Enabled,0.930121,0.0310117,0.0354882,0.364217,-87.403,271.238,-1592.36,0.144161,3,OK,-87.2283,271.306,-1592.37,OK,-128.929,241.291,-1589.62,OK,-130.122,317.562,-1587.08,,365853916,Port:3,0,1773323165,268828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853916,Port:65535,0,1773323165,268828405,Missing,,,,,,,,,0
4,,365853919,3,Port:1,0,1773323165,318828405,50000000,Enabled,0.579929,0.608298,-0.40532,0.359684,-94.6509,93.9555,-1679.36,0.313161,4,OK,-94.4426,93.9129,-1679.69,OK,-122.099,52.9233,-1670.05,OK,-97.5866,6.22572,-1685.57,OK,-55.668,53.7606,-1700.28,,365853919,Port:2,0,1773323165,318828405,Enabled,0.930146,0.0308383,0.0352505,0.364191,-87.4019,271.24,-1592.33,0.140731,3,OK,-87.2314,271.307,-1592.34,OK,-128.929,241.299,-1589.61,OK,-130.119,317.566,-1587.08,,365853919,Port:3,0,1773323165,318828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853919,Port:65535,0,1773323165,318828405,Missing,,,,,,,,,0
4,,365853922,3,Port:1,0,1773323165,368828405,50000000,Enabled,0.58306,0.597642,-0.41513,0.361292,-94.3436,97.4809,-1682.17,0.287152,4,OK,-94.131,97.4296,-1682.47,OK,-122.806,57.123,-1673,OK,-99.0136,9.78248,-1687.5,OK,-55.8448,56.2592,-1701.97,,365853922,Port:2,0,1773323165,368828405,Enabled,0.930152,0.0309379,0.0352386,0.364168,-87.4031,271.231,-1592.34,0.139647,3,OK,-87.235,271.298,-1592.35,OK,-128.93,241.289,-1589.62,OK,-130.117,317.56,-1587.07,,365853922,Port:3,0,1773323165,368828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853922,Port:65535,0,1773323165,368828405,Missing,,,,,,,,,0
4,,365853925,3,Port:1,0,1773323165,418828405,50000000,Enabled,0.586523,0.580041,-0.437057,0.358503,-93.5207,102.472,-1685.8,0.295602,4,OK,-93.3125,102.413,-1686.11,OK,-124.094,63.5616,-1677.3,OK,-102.102,15.0373,-1690.8,OK,-56.3879,59.3587,-1704.09,,365853925,Port:2,0,1773323165,418828405,Enabled,0.930142,0.0308791,0.0354693,0.364176,-87.4,271.237,-1592.34,0.140898,3,OK,-87.2307,271.305,-1592.35,OK,-128.926,241.293,-1589.6,OK,-130.113,317.567,-1587.07,,365853925,Port:3,0,1773323165,418828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853925,Port:65535,0,1773323165,418828405,Missing,,,,,,,,,0
4,,365853928,3,Port:1,0,1773323165,468828405,50000000,Enabled,0.587751,0.564663,-0.457737,0.35522,-92.7586,106.991,-1689.17,0.278543,4,OK,-92.5563,106.924,-1689.45,OK,-125.184,69.4171,-1681.57,OK,-104.876,19.9908,-1694.31,OK,-56.9218,62.3037,-1706.29,,365853928,Port:2,0,1773323165,468828405,Enabled,0.930169,0.0307624,0.0350122,0.364162,-87.4035,271.245,-1592.33,0.142798,3,OK,-87.2298,271.313,-1592.34,OK,-128.937,241.308,-1589.63,OK,-130.12,317.571,-1587.1,,365853928,Port:3,0,1773323165,468828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853928,Port:65535,0,1773323165,468828405,Missing,,,,,,,,,0
4,,365853931,3,Port:1,0,1773323165,518828405,50000000,Enabled,0.592747,0.540442,-0.478966,0.356603,-92.2971,112.592,-1694.06,0.304184,4,OK,-92.0945,112.514,-1694.37,OK,-126.748,76.7661,-1686.99,OK,-108.414,26.1837,-1698.02,OK,-58.0433,65.8949,-1708.85,,365853931,Port:2,0,1773323165,518828405,Enabled,0.930136,0.0311108,0.0354162,0.364178,-87.4018,271.241,-1592.38,0.139841,3,OK,-87.2305,271.305,-1592.39,OK,-128.927,241.302,-1589.65,OK,-130.117,317.566,-1587.09,,365853931,Port:3,0,1773323165,518828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853931,Port:65535,0,1773323165,518828405,Missing,,,,,,,,,0
4,,365853934,3,Port:1,0,1773323165,568828405,50000000,Enabled,0.600578,0.523394,-0.487488,0.35738,-90.9951,117.692,-1698.28,0.272789,4,OK,-90.8021,117.599,-1698.55,OK,-126.616,83.101,-1690.98,OK,-109.667,31.7369,-1700.48,OK,-57.9497,69.6456,-1711.47,,365853934,Port:2,0,1773323165,568828405,Enabled,0.930164,0.0309591,0.0350003,0.364158,-87.4009,271.234,-1592.33,0.141236,3,OK,-87.2313,271.304,-1592.34,OK,-128.933,241.294,-1589.64,OK,-130.114,317.561,-1587.07,,365853934,Port:3,0,1773323165,568828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853934,Port:65535,0,1773323165,568828405,Missing,,,,,,,,,0
4,,365853937,3,Port:1,0,1773323165,618828405,50000000,Enabled,0.607731,0.50124,-0.501259,0.357994,-88.8917,123.594,-1703.47,0.261441,4,OK,-88.7068,123.496,-1703.72,OK,-126.059,90.6535,-1696.28,OK,-110.979,38.4346,-1704.06,OK,-57.5051,73.928,-1714.6,,365853937,Port:2,0,1773323165,618828405,Enabled,0.930122,0.0311355,0.03529,0.364223,-87.4014,271.253,-1592.37,0.140614,3,OK,-87.2329,271.324,-1592.38,OK,-128.927,241.307,-1589.66,OK,-130.117,317.571,-1587.08,,365853937,Port:3,0,1773323165,618828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853937,Port:65535,0,1773323165,618828405,Missing,,,,,,,,,0
4,,365853940,3,Port:1,0,1773323165,668828405,50000000,Enabled,0.616002,0.478986,-0.513324,0.357229,-86.0911,129.408,-1708.69,0.258554,4,OK,-85.9166,129.294,-1708.93,OK,-124.729,98.2157,-1701.49,OK,-111.687,45.2451,-1707.6,OK,-56.5549,78.2198,-1717.86,,365853940,Port:2,0,1773323165,668828405,Enabled,0.930146,0.0309944,0.0350968,0.364193,-87.3977,271.233,-1592.34,0.144324,3,OK,-87.2214,271.3,-1592.35,OK,-128.929,241.292,-1589.64,OK,-130.117,317.557,-1587.08,,365853940,Port:3,0,1773323165,668828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853940,Port:65535,0,1773323165,668828405,Missing,,,,,,,,,0
4,,365853943,3,Port:1,0,1773323165,718828405,50000000,Enabled,0.624282,0.455926,-0.524496,0.3568,-83.4154,134.825,-1713.72,0.238336,4,OK,-83.2364,134.705,-1713.92,OK,-123.446,105.436,-1706.55,OK,-112.464,51.8329,-1710.85,OK,-55.8277,82.2402,-1720.85,,365853943,Port:2,0,1773323165,718828405,Enabled,0.930102,0.0309167,0.0359947,0.364224,-87.4078,271.244,-1592.38,0.144859,3,OK,-87.2338,271.314,-1592.39,OK,-128.931,241.293,-1589.59,OK,-130.123,317.569,-1587.08,,365853943,Port:3,0,1773323165,718828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853943,Port:65535,0,1773323165,718828405,Missing,,,,,,,,,0
4,,365853946,3,Port:1,0,1773323165,768828405,50000000,Enabled,0.63026,0.435525,-0.536138,0.354466,-80.3985,139.703,-1718.22,0.198139,4,OK,-80.2337,139.559,-1718.35,OK,-121.693,112.06,-1711.38,OK,-112.743,57.9915,-1714.27,OK,-54.7551,85.9423,-1723.77,,365853946,Port:2,0,1773323165,768828405,Enabled,0.930134,0.0313063,0.0354358,0.364164,-87.406,271.243,-1592.35,0.140584,3,OK,-87.2366,271.312,-1592.36,OK,-128.934,241.303,-1589.62,OK,-130.115,317.563,-1587.03,,365853946,Port:3,0,1773323165,768828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853946,Port:65535,0,1773323165,768828405,Missing,,,,,,,,,0
4,,365853949,3,Port:1,0,1773323165,818828405,50000000,Enabled,0.634493,0.409239,-0.554092,0.350606,-75.8668,145.239,-1723.65,0.201475,4,OK,-75.7203,145.087,-1723.8,OK,-118.727,119.893,-1717.67,OK,-112.527,65.407,-1719.26,OK,-52.8896,90.1214,-1727.3,,365853949,Port:2,0,1773323165,818828405,Enabled,0.930171,0.0309281,0.0350043,0.364143,-87.4008,271.234,-1592.31,0.140146,3,OK,-87.2298,271.298,-1592.33,OK,-128.932,241.298,-1589.62,OK,-130.115,317.563,-1587.06,,365853949,Port:3,0,1773323165,818828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853949,Port:65535,0,1773323165,818828405,Missing,,,,,,,,,0
4,,365853952,3,Port:1,0,1773323165,868828405,50000000,Enabled,0.640203,0.383746,-0.569874,0.34369,-70.0619,150.748,-1728.72,0.213738,4,OK,-69.9214,150.595,-1728.88,OK,-114.363,127.841,-1723.4,OK,-111.098,73.1066,-1723.91,OK,-50.0175,94.4147,-1730.77,,365853952,Port:2,0,1773323165,868828405,Enabled,0.930128,0.030979,0.0355854,0.364193,-87.4075,271.242,-1592.37,0.143903,3,OK,-87.233,271.31,-1592.39,OK,-128.935,241.298,-1589.62,OK,-130.123,317.567,-1587.09,,365853952,Port:3,0,1773323165,868828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853952,Port:65535,0,1773323165,868828405,Missing,,,,,,,,,0
4,,365853955,3,Port:1,0,1773323165,918828406,50000001,Enabled,0.646989,0.354332,-0.584599,0.337784,-63.6545,156.419,-1734.29,0.163425,4,OK,-63.5183,156.259,-1734.33,OK,-109.32,136.214,-1729.74,OK,-109.182,81.3804,-1728.56,OK,-46.8362,99.0009,-1734.44,,365853955,Port:2,0,1773323165,918828406,Enabled,0.930155,0.0308945,0.0354694,0.364141,-87.4046,271.243,-1592.38,0.140278,3,OK,-87.233,271.307,-1592.39,OK,-128.932,241.307,-1589.64,OK,-130.117,317.573,-1587.11,,365853955,Port:3,0,1773323165,918828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365853955,Port:65535,0,1773323165,918828406,Missing,,,,,,,,,0
